# x [cm], ne [cm-3], Z, T [eV], gradT, cLogei, Knx, Qlocx [W/cm2], Qx [W/cm2]
0.0845831, 5.05179e+20, 1.99915, 2508.85, -1042.37, 2.12, -0.00541127, 3.66903e+13, 1.09919e+13
0.0847711, 5.05264e+20, 1.99915, 2508.66, -1045.72, 2.12, -0.00542732, 3.68011e+13, 1.17017e+13
0.084959, 5.05348e+20, 1.99915, 2508.46, -1049.09, 2.12, -0.00544346, 3.69123e+13, 1.09857e+13
0.085147, 5.05433e+20, 1.99915, 2508.26, -1052.47, 2.12, -0.00545967, 3.70241e+13, 1.23282e+13
0.085335, 5.05518e+20, 1.99915, 2508.06, -1055.87, 2.12, -0.00547597, 3.71364e+13, 1.10648e+13
0.0855229, 5.05602e+20, 1.99915, 2507.87, -1059.29, 2.12, -0.00549235, 3.72492e+13, 1.13118e+13
0.0857109, 5.05686e+20, 1.99915, 2507.67, -1062.73, 2.12, -0.0055088, 3.73626e+13, 1.17304e+13
0.0858988, 5.0577e+20, 1.99915, 2507.47, -1066.18, 2.12, -0.00552534, 3.74765e+13, 1.13118e+13
0.0860868, 5.05854e+20, 1.99915, 2507.27, -1069.65, 2.12, -0.00554196, 3.7591e+13, 1.14956e+13
0.0862748, 5.05938e+20, 1.99915, 2507.06, -1073.14, 2.12, -0.00555866, 3.7706e+13, 1.1571e+13
0.0864627, 5.06022e+20, 1.99915, 2506.86, -1076.64, 2.12, -0.00557543, 3.78215e+13, 1.16569e+13
0.0866507, 5.06106e+20, 1.99915, 2506.66, -1080.16, 2.12, -0.00559229, 3.79375e+13, 1.17524e+13
0.0868387, 5.0619e+20, 1.99915, 2506.46, -1083.7, 2.12, -0.00560923, 3.80541e+13, 1.23529e+13
0.0870266, 5.06274e+20, 1.99915, 2506.25, -1087.27, 2.12, -0.00562629, 3.81715e+13, 8.64238e+12
0.0872146, 5.06357e+20, 1.99915, 2506.05, -1090.86, 2.12, -0.00564349, 3.82898e+13, 1.26428e+13
0.0874025, 5.06441e+20, 1.99915, 2505.84, -1094.48, 2.12, -0.00566085, 3.84092e+13, 1.22983e+13
0.0875905, 5.06524e+20, 1.99915, 2505.64, -1098.14, 2.12, -0.00567835, 3.85295e+13, 1.11145e+13
0.0877785, 5.06607e+20, 1.99915, 2505.43, -1101.83, 2.12, -0.00569601, 3.86509e+13, 1.33881e+13
0.0879664, 5.0669e+20, 1.99915, 2505.22, -1105.54, 2.12, -0.0057138, 3.87732e+13, 5.82304e+12
0.0881544, 5.06773e+20, 1.99915, 2505.01, -1109.28, 2.12, -0.00573174, 3.88964e+13, 1.42517e+13
0.0883424, 5.06855e+20, 1.99915, 2504.8, -1113.06, 2.12, -0.00574983, 3.90207e+13, 1.35753e+13
0.0885303, 5.06938e+20, 1.99915, 2504.59, -1116.87, 2.12, -0.00576807, 3.91459e+13, 9.38837e+12
0.0887183, 5.0702e+20, 1.99915, 2504.38, -1120.7, 2.12, -0.00578646, 3.92721e+13, 1.46533e+13
0.0889062, 5.07101e+20, 1.99915, 2504.17, -1124.57, 2.12, -0.005805, 3.93992e+13, 3.18214e+12
0.0890942, 5.07183e+20, 1.99915, 2503.96, -1128.46, 2.12, -0.00582366, 3.95273e+13, 1.5025e+13
0.0892822, 5.07264e+20, 1.99915, 2503.75, -1132.36, 2.12, -0.00584235, 3.96554e+13, 1.38749e+13
0.0894701, 5.07345e+20, 1.99915, 2503.54, -1136.26, 2.12, -0.00586104, 3.97835e+13, 9.34603e+12
0.0896581, 5.07426e+20, 1.99915, 2503.32, -1140.16, 2.12, -0.00587973, 3.99116e+13, 1.51053e+13
0.0898461, 5.07507e+20, 1.99915, 2503.11, -1144.07, 2.12, -0.00589842, 4.00397e+13, 6.42785e+12
0.090034, 5.07587e+20, 1.99915, 2502.89, -1147.97, 2.12, -0.00591711, 4.01678e+13, 1.31136e+13
0.090222, 5.07668e+20, 1.99915, 2502.68, -1151.88, 2.12, -0.00593579, 4.02959e+13, 1.23635e+13
0.0904099, 5.0775e+20, 1.99915, 2502.46, -1155.79, 2.12, -0.00595448, 4.04239e+13, 1.27296e+13
0.0905979, 5.07831e+20, 1.99915, 2502.24, -1159.7, 2.12, -0.00597316, 4.05519e+13, 1.24565e+13
0.0907859, 5.07913e+20, 1.99915, 2502.02, -1163.62, 2.12, -0.00599183, 4.068e+13, 1.7639e+13
0.0909738, 5.07995e+20, 1.99915, 2501.8, -1167.54, 2.12, -0.0060105, 4.0808e+13, 9.65784e+12
0.0911618, 5.08078e+20, 1.99915, 2501.58, -1171.45, 2.12, -0.00602916, 4.09359e+13, 1.10498e+13
0.0913498, 5.08161e+20, 1.99915, 2501.36, -1175.38, 2.12, -0.00604783, 4.1064e+13, 1.45452e+13
0.0915377, 5.08245e+20, 1.99914, 2501.14, -1179.31, 2.12, -0.00606653, 4.11923e+13, 8.95214e+12
0.0917257, 5.0833e+20, 1.99914, 2500.92, -1183.25, 2.12, -0.00608524, 4.13207e+13, 2.7192e+13
0.0919136, 5.08415e+20, 1.99914, 2500.7, -1187.2, 2.12, -0.00610396, 4.14493e+13, 4.71671e+12
0.0921016, 5.08501e+20, 1.99914, 2500.47, -1191.15, 2.12, -0.00612271, 4.1578e+13, 1.07463e+13
0.0922896, 5.08588e+20, 1.99914, 2500.25, -1195.11, 2.12, -0.00614147, 4.17069e+13, 1.90057e+13
0.0924775, 5.08676e+20, 1.99914, 2500.02, -1199.08, 2.12, -0.00616025, 4.1836e+13, 8.29264e+12
0.0926655, 5.08765e+20, 1.99914, 2499.8, -1203.06, 2.12, -0.00617904, 4.19653e+13, 1.10682e+13
0.0928535, 5.08854e+20, 1.99914, 2499.57, -1207.04, 2.12, -0.00619786, 4.20948e+13, 1.2246e+13
0.0930414, 5.08944e+20, 1.99914, 2499.35, -1211.03, 2.12, -0.00621669, 4.22244e+13, 1.26974e+13
0.0932294, 5.09036e+20, 1.99914, 2499.12, -1215.03, 2.12, -0.00623553, 4.23542e+13, 1.27384e+13
0.0934173, 5.09128e+20, 1.99914, 2498.89, -1219.04, 2.12, -0.0062544, 4.24842e+13, 1.27522e+13
0.0936053, 5.09221e+20, 1.99914, 2498.66, -1223.09, 2.12, -0.00627342, 4.26154e+13, 1.33969e+13
0.0937933, 5.09315e+20, 1.99914, 2498.43, -1227.17, 2.12, -0.00629263, 4.27478e+13, 1.26386e+13
0.0939812, 5.0941e+20, 1.99914, 2498.2, -1231.29, 2.12, -0.00631201, 4.28815e+13, 1.28612e+13
0.0941692, 5.09506e+20, 1.99914, 2497.97, -1235.46, 2.12, -0.00633158, 4.30166e+13, 1.30131e+13
0.0943572, 5.09602e+20, 1.99914, 2497.73, -1239.66, 2.12, -0.00635134, 4.31529e+13, 1.29848e+13
0.0945451, 5.09699e+20, 1.99914, 2497.5, -1243.91, 2.12, -0.00637127, 4.32906e+13, 1.30041e+13
0.0947331, 5.09797e+20, 1.99914, 2497.27, -1248.19, 2.12, -0.0063914, 4.34295e+13, 1.3007e+13
0.094921, 5.09895e+20, 1.99914, 2497.03, -1252.52, 2.12, -0.00641171, 4.35697e+13, 1.30293e+13
0.095109, 5.09994e+20, 1.99914, 2496.79, -1256.88, 2.12, -0.00643222, 4.37114e+13, 1.3137e+13
0.095297, 5.10092e+20, 1.99914, 2496.56, -1261.29, 2.12, -0.0064529, 4.38542e+13, 1.31272e+13
0.0954849, 5.10192e+20, 1.99914, 2496.32, -1265.74, 2.12, -0.00647377, 4.39983e+13, 1.32696e+13
0.0956729, 5.10291e+20, 1.99914, 2496.08, -1270.22, 2.12, -0.00649483, 4.41437e+13, 1.30993e+13
0.0958609, 5.1039e+20, 1.99914, 2495.84, -1274.75, 2.12, -0.0065161, 4.42905e+13, 1.31555e+13
0.0960488, 5.1049e+20, 1.99914, 2495.6, -1279.32, 2.12, -0.00653756, 4.44387e+13, 1.3458e+13
0.0962368, 5.1059e+20, 1.99914, 2495.36, -1283.94, 2.12, -0.00655923, 4.45882e+13, 1.32254e+13
0.0964247, 5.10689e+20, 1.99914, 2495.12, -1288.59, 2.12, -0.00658109, 4.47391e+13, 1.35687e+13
0.0966127, 5.10789e+20, 1.99914, 2494.88, -1293.29, 2.12, -0.00660316, 4.48913e+13, 1.32495e+13
0.0968007, 5.10889e+20, 1.99914, 2494.63, -1298.04, 2.12, -0.00662543, 4.50449e+13, 1.33951e+13
0.0969886, 5.10989e+20, 1.99914, 2494.39, -1302.82, 2.12, -0.0066479, 4.51999e+13, 1.35237e+13
0.0971766, 5.11088e+20, 1.99914, 2494.14, -1307.65, 2.12, -0.00667058, 4.53562e+13, 1.33938e+13
0.0973645, 5.11187e+20, 1.99914, 2493.9, -1312.52, 2.12, -0.00669346, 4.55138e+13, 1.36517e+13
0.0975525, 5.11286e+20, 1.99914, 2493.65, -1317.43, 2.12, -0.00671654, 4.56728e+13, 1.33944e+13
0.0977405, 5.11385e+20, 1.99914, 2493.4, -1322.38, 2.12, -0.00673983, 4.58332e+13, 1.34413e+13
0.0979284, 5.11484e+20, 1.99914, 2493.15, -1327.39, 2.12, -0.00676336, 4.59952e+13, 1.38307e+13
0.0981164, 5.11582e+20, 1.99914, 2492.9, -1332.45, 2.12, -0.00678716, 4.6159e+13, 1.34752e+13
0.0983044, 5.1168e+20, 1.99914, 2492.65, -1337.56, 2.12, -0.00681121, 4.63244e+13, 1.39421e+13
0.0984923, 5.11777e+20, 1.99914, 2492.4, -1342.73, 2.12, -0.00683553, 4.64916e+13, 1.35192e+13
0.0986803, 5.11874e+20, 1.99914, 2492.15, -1347.95, 2.12, -0.00686012, 4.66606e+13, 1.35732e+13
0.0988682, 5.1197e+20, 1.99914, 2491.89, -1353.23, 2.12, -0.00688497, 4.68313e+13, 1.404e+13
0.0990562, 5.12066e+20, 1.99914, 2491.64, -1358.55, 2.12, -0.00691007, 4.70036e+13, 1.36287e+13
0.0992442, 5.12161e+20, 1.99914, 2491.38, -1363.93, 2.12, -0.00693544, 4.71777e+13, 1.41858e+13
0.0994321, 5.12256e+20, 1.99914, 2491.13, -1369.37, 2.12, -0.00696107, 4.73534e+13, 1.37191e+13
0.0996201, 5.12349e+20, 1.99914, 2490.87, -1374.85, 2.12, -0.00698697, 4.75309e+13, 1.37836e+13
0.0998081, 5.12442e+20, 1.99914, 2490.61, -1380.4, 2.12, -0.00701312, 4.771e+13, 1.41386e+13
0.099996, 5.12534e+20, 1.99914, 2490.35, -1385.99, 2.12, -0.00703957, 4.78911e+13, 1.38649e+13
0.100184, 5.12626e+20, 1.99914, 2490.09, -1391.66, 2.12, -0.00706635, 4.80742e+13, 1.42474e+13
0.100372, 5.12716e+20, 1.99914, 2489.83, -1397.39, 2.12, -0.00709346, 4.82595e+13, 1.39946e+13
0.10056, 5.12805e+20, 1.99914, 2489.56, -1403.19, 2.12, -0.0071209, 4.8447e+13, 1.40495e+13
0.100748, 5.12893e+20, 1.99914, 2489.3, -1409.05, 2.12, -0.00714867, 4.86365e+13, 1.41698e+13
0.100936, 5.12981e+20, 1.99914, 2489.03, -1414.99, 2.12, -0.00717678, 4.88283e+13, 1.41535e+13
0.101124, 5.13067e+20, 1.99914, 2488.77, -1420.98, 2.12, -0.00720522, 4.90221e+13, 1.41921e+13
0.101312, 5.13152e+20, 1.99914, 2488.5, -1427.05, 2.12, -0.00723399, 4.92181e+13, 1.43013e+13
0.1015, 5.13235e+20, 1.99914, 2488.23, -1433.18, 2.12, -0.0072631, 4.94162e+13, 1.43129e+13
0.101688, 5.13318e+20, 1.99914, 2487.96, -1439.38, 2.12, -0.00729255, 4.96164e+13, 1.41788e+13
0.101876, 5.13399e+20, 1.99914, 2487.69, -1445.64, 2.12, -0.00732233, 4.98188e+13, 1.44949e+13
0.102064, 5.13478e+20, 1.99914, 2487.42, -1451.97, 2.12, -0.00735245, 5.00232e+13, 1.42335e+13
0.102252, 5.13557e+20, 1.99914, 2487.14, -1458.37, 2.12, -0.00738294, 5.023e+13, 1.45688e+13
0.10244, 5.13633e+20, 1.99914, 2486.87, -1464.86, 2.12, -0.00741382, 5.04394e+13, 1.46013e+13
0.102627, 5.13709e+20, 1.99914, 2486.59, -1471.41, 2.12, -0.00744507, 5.06509e+13, 1.42919e+13
0.102815, 5.13782e+20, 1.99914, 2486.32, -1478.04, 2.12, -0.00747669, 5.08649e+13, 1.48453e+13
0.103003, 5.13855e+20, 1.99914, 2486.04, -1484.74, 2.12, -0.0075087, 5.10812e+13, 1.42471e+13
0.103191, 5.13925e+20, 1.99914, 2485.76, -1491.51, 2.12, -0.00754108, 5.12999e+13, 1.48675e+13
0.103379, 5.13994e+20, 1.99914, 2485.48, -1498.37, 2.12, -0.00757385, 5.1521e+13, 1.49129e+13
0.103567, 5.14061e+20, 1.99914, 2485.19, -1505.29, 2.12, -0.007607, 5.17444e+13, 1.42849e+13
0.103755, 5.14127e+20, 1.99914, 2484.91, -1512.29, 2.12, -0.00764052, 5.19702e+13, 1.51473e+13
0.103943, 5.14191e+20, 1.99914, 2484.63, -1519.37, 2.12, -0.00767443, 5.21984e+13, 1.42368e+13
0.104131, 5.14253e+20, 1.99914, 2484.34, -1526.51, 2.12, -0.00770873, 5.24289e+13, 1.51528e+13
0.104319, 5.14313e+20, 1.99914, 2484.05, -1533.75, 2.12, -0.00774348, 5.26622e+13, 1.5213e+13
0.104507, 5.14371e+20, 1.99914, 2483.76, -1541.11, 2.12, -0.00777884, 5.28995e+13, 1.43998e+13
0.104695, 5.14427e+20, 1.99914, 2483.47, -1548.59, 2.12, -0.0078148, 5.31406e+13, 1.5488e+13
0.104883, 5.14482e+20, 1.99914, 2483.18, -1556.18, 2.12, -0.00785138, 5.33855e+13, 1.40451e+13
0.105071, 5.14534e+20, 1.99914, 2482.89, -1563.9, 2.12, -0.00788857, 5.36343e+13, 1.55583e+13
0.105259, 5.14584e+20, 1.99914, 2482.59, -1571.73, 2.12, -0.00792637, 5.38869e+13, 1.56371e+13
0.105447, 5.14631e+20, 1.99914, 2482.3, -1579.68, 2.12, -0.00796479, 5.41434e+13, 1.41646e+13
0.105635, 5.14676e+20, 1.99914, 2482, -1587.75, 2.12, -0.00800383, 5.44038e+13, 1.60563e+13
0.105823, 5.14718e+20, 1.99914, 2481.7, -1595.94, 2.12, -0.00804348, 5.46679e+13, 1.39365e+13
0.106011, 5.14758e+20, 1.99914, 2481.4, -1604.26, 2.12, -0.00808378, 5.49361e+13, 1.60135e+13
0.106199, 5.14795e+20, 1.99914, 2481.1, -1612.68, 2.12, -0.00812467, 5.52079e+13, 1.61605e+13
0.106387, 5.1483e+20, 1.99914, 2480.79, -1621.23, 2.12, -0.00816618, 5.54834e+13, 1.39025e+13
0.106575, 5.14861e+20, 1.99914, 2480.49, -1629.85, 2.12, -0.00820808, 5.57612e+13, 1.67118e+13
0.106763, 5.1489e+20, 1.99914, 2480.18, -1638.53, 2.12, -0.00825031, 5.60408e+13, 1.33783e+13
0.106951, 5.14916e+20, 1.99914, 2479.87, -1647.27, 2.12, -0.00829286, 5.63222e+13, 1.66479e+13
0.107139, 5.1494e+20, 1.99914, 2479.56, -1656.07, 2.12, -0.00833575, 5.66054e+13, 1.67198e+13
0.107327, 5.14961e+20, 1.99914, 2479.25, -1664.93, 2.12, -0.00837895, 5.68904e+13, 1.29555e+13
0.107515, 5.1498e+20, 1.99914, 2478.94, -1673.85, 2.12, -0.00842248, 5.71772e+13, 1.70501e+13
0.107702, 5.14997e+20, 1.99914, 2478.62, -1682.84, 2.12, -0.00846633, 5.74658e+13, 1.36672e+13
0.10789, 5.15012e+20, 1.99914, 2478.3, -1691.88, 2.12, -0.0085105, 5.77562e+13, 1.66063e+13
0.108078, 5.15025e+20, 1.99914, 2477.98, -1700.99, 2.12, -0.00855499, 5.80483e+13, 1.63989e+13
0.108266, 5.15036e+20, 1.99914, 2477.66, -1710.15, 2.12, -0.00859979, 5.83423e+13, 1.41127e+13
0.108454, 5.15045e+20, 1.99914, 2477.34, -1719.38, 2.12, -0.0086449, 5.8638e+13, 1.69321e+13
0.108642, 5.15053e+20, 1.99914, 2477.02, -1728.66, 2.12, -0.00869029, 5.89351e+13, 1.47387e+13
0.10883, 5.15059e+20, 1.99914, 2476.69, -1737.97, 2.12, -0.00873584, 5.92331e+13, 1.62707e+13
0.109018, 5.15064e+20, 1.99914, 2476.36, -1747.31, 2.12, -0.00878156, 5.95319e+13, 1.6549e+13
0.109206, 5.15068e+20, 1.99914, 2476.03, -1756.69, 2.12, -0.00882745, 5.98315e+13, 1.46252e+13
0.109394, 5.15071e+20, 1.99914, 2475.7, -1766.1, 2.12, -0.00887349, 6.01319e+13, 1.64026e+13
0.109582, 5.15073e+20, 1.99914, 2475.37, -1775.55, 2.12, -0.0089197, 6.0433e+13, 1.53243e+13
0.10977, 5.15075e+20, 1.99914, 2475.04, -1785.03, 2.12, -0.00896609, 6.07352e+13, 1.55635e+13
0.109958, 5.15076e+20, 1.99914, 2474.7, -1794.54, 2.12, -0.00901261, 6.1038e+13, 1.54265e+13
0.110146, 5.15077e+20, 1.99914, 2474.36, -1804.08, 2.12, -0.00905928, 6.13416e+13, 1.71559e+13
0.110334, 5.15078e+20, 1.99914, 2474.02, -1813.65, 2.12, -0.00910609, 6.1646e+13, 1.51635e+13
0.110522, 5.15079e+20, 1.99914, 2473.68, -1823.26, 2.12, -0.00915305, 6.19511e+13, 1.81166e+13
0.11071, 5.1508e+20, 1.99914, 2473.34, -1832.9, 2.12, -0.00920017, 6.22572e+13, 1.42641e+13
0.110898, 5.15081e+20, 1.99914, 2472.99, -1842.63, 2.12, -0.00924769, 6.25658e+13, 1.41711e+13
0.111086, 5.15082e+20, 1.99914, 2472.64, -1852.46, 2.12, -0.00929569, 6.28775e+13, 1.98316e+13
0.111274, 5.15084e+20, 1.99914, 2472.29, -1862.39, 2.12, -0.00934417, 6.31922e+13, 1.36449e+13
0.111462, 5.15086e+20, 1.99914, 2471.94, -1872.42, 2.12, -0.00939312, 6.351e+13, 1.98734e+13
0.11165, 5.15088e+20, 1.99914, 2471.59, -1882.55, 2.12, -0.00944256, 6.38308e+13, 1.38666e+13
0.111838, 5.1509e+20, 1.99914, 2471.24, -1892.78, 2.12, -0.00949247, 6.41547e+13, 1.37759e+13
0.112026, 5.15092e+20, 1.99914, 2470.88, -1903.11, 2.12, -0.00954286, 6.44815e+13, 2.02847e+13
0.112214, 5.15094e+20, 1.99914, 2470.52, -1913.54, 2.12, -0.00959373, 6.48114e+13, 1.27027e+13
0.112402, 5.15096e+20, 1.99914, 2470.16, -1924.07, 2.12, -0.00964508, 6.51443e+13, 2.05706e+13
0.11259, 5.15098e+20, 1.99914, 2469.8, -1934.71, 2.12, -0.00969691, 6.54802e+13, 1.41099e+13
0.112777, 5.151e+20, 1.99914, 2469.43, -1945.44, 2.12, -0.00974922, 6.58191e+13, 1.38307e+13
0.112965, 5.15102e+20, 1.99914, 2469.07, -1956.27, 2.12, -0.00980201, 6.6161e+13, 2.1249e+13
0.113153, 5.15104e+20, 1.99914, 2468.7, -1967.2, 2.12, -0.00985529, 6.65059e+13, 1.44461e+13
0.113341, 5.15105e+20, 1.99914, 2468.33, -1978.24, 2.12, -0.00990907, 6.6854e+13, 1.90671e+13
0.113529, 5.15107e+20, 1.99914, 2467.95, -1989.37, 2.12, -0.00996331, 6.72049e+13, 1.60871e+13
0.113717, 5.15108e+20, 1.99914, 2467.58, -2000.61, 2.12, -0.010018, 6.75588e+13, 1.61505e+13
0.113905, 5.15109e+20, 1.99914, 2467.2, -2011.94, 2.12, -0.0100732, 6.79156e+13, 1.72117e+13
0.114093, 5.1511e+20, 1.99913, 2466.82, -2023.38, 2.12, -0.0101289, 6.82754e+13, 1.68021e+13
0.114281, 5.15111e+20, 1.99913, 2466.44, -2034.92, 2.12, -0.0101851, 6.86381e+13, 1.59441e+13
0.114469, 5.15112e+20, 1.99913, 2466.06, -2046.55, 2.12, -0.0102417, 6.90038e+13, 1.87155e+13
0.114657, 5.15113e+20, 1.99913, 2465.67, -2058.29, 2.12, -0.0102988, 6.93724e+13, 1.8933e+13
0.114845, 5.15114e+20, 1.99913, 2465.28, -2070.13, 2.12, -0.0103564, 6.9744e+13, 1.20252e+13
0.115033, 5.15115e+20, 1.99913, 2464.89, -2082.07, 2.12, -0.0104145, 7.01185e+13, 1.97479e+13
0.115221, 5.15116e+20, 1.99913, 2464.5, -2094.13, 2.12, -0.0104731, 7.04968e+13, 1.2491e+13
0.115409, 5.15117e+20, 1.99913, 2464.11, -2106.33, 2.12, -0.0105324, 7.08789e+13, 2.06693e+13
0.115597, 5.15118e+20, 1.99913, 2463.71, -2118.66, 2.12, -0.0105923, 7.1265e+13, 2.14762e+13
0.115785, 5.15119e+20, 1.99913, 2463.31, -2131.12, 2.12, -0.0106529, 7.1655e+13, 1.07211e+13
0.115973, 5.1512e+20, 1.99913, 2462.91, -2143.7, 2.12, -0.010714, 7.20489e+13, 2.23824e+13
0.116161, 5.15121e+20, 1.99913, 2462.5, -2156.42, 2.12, -0.0107758, 7.24467e+13, 1.10732e+13
0.116349, 5.15121e+20, 1.99913, 2462.1, -2169.28, 2.12, -0.0108382, 7.28484e+13, 1.6096e+13
0.116537, 5.15122e+20, 1.99913, 2461.69, -2182.26, 2.12, -0.0109012, 7.32539e+13, 1.84676e+13
0.116725, 5.15123e+20, 1.99913, 2461.28, -2195.37, 2.12, -0.0109649, 7.36633e+13, 1.86001e+13
0.116913, 5.15124e+20, 1.99913, 2460.86, -2208.61, 2.12, -0.0110292, 7.40765e+13, 1.69564e+13
0.117101, 5.15125e+20, 1.99913, 2460.45, -2222, 2.12, -0.0110941, 7.44938e+13, 1.79246e+13
0.117289, 5.15126e+20, 1.99913, 2460.03, -2235.5, 2.12, -0.0111596, 7.49145e+13, 1.73072e+13
0.117477, 5.15127e+20, 1.99913, 2459.61, -2249.11, 2.12, -0.0112256, 7.53386e+13, 1.73789e+13
0.117664, 5.15128e+20, 1.99913, 2459.18, -2262.85, 2.12, -0.0112922, 7.5766e+13, 1.78289e+13
0.117852, 5.15128e+20, 1.99913, 2458.75, -2276.7, 2.12, -0.0113593, 7.61967e+13, 1.77171e+13
0.11804, 5.15129e+20, 1.99913, 2458.33, -2290.67, 2.12, -0.011427, 7.66308e+13, 1.7772e+13
0.118228, 5.1513e+20, 1.99913, 2457.89, -2304.75, 2.12, -0.0114952, 7.70681e+13, 1.76715e+13
0.118416, 5.15131e+20, 1.99913, 2457.46, -2318.96, 2.12, -0.011564, 7.75088e+13, 1.7853e+13
0.118604, 5.15132e+20, 1.99913, 2457.02, -2333.28, 2.12, -0.0116333, 7.79527e+13, 1.7585e+13
0.118792, 5.15133e+20, 1.99913, 2456.58, -2347.71, 2.12, -0.0117032, 7.83999e+13, 1.79629e+13
0.11898, 5.15134e+20, 1.99913, 2456.14, -2362.26, 2.12, -0.0117736, 7.88503e+13, 1.77081e+13
0.119168, 5.15135e+20, 1.99913, 2455.69, -2376.93, 2.12, -0.0118445, 7.9304e+13, 1.79128e+13
0.119356, 5.15136e+20, 1.99913, 2455.25, -2391.73, 2.12, -0.0119161, 7.97613e+13, 1.80247e+13
0.119544, 5.15138e+20, 1.99913, 2454.79, -2406.76, 2.12, -0.0119887, 8.02257e+13, 1.79083e+13
0.119732, 5.15139e+20, 1.99913, 2454.34, -2422.06, 2.12, -0.0120627, 8.06983e+13, 1.817e+13
0.11992, 5.1514e+20, 1.99913, 2453.88, -2437.63, 2.12, -0.0121379, 8.11792e+13, 1.799e+13
0.120108, 5.15141e+20, 1.99913, 2453.42, -2453.46, 2.12, -0.0122144, 8.16683e+13, 1.81088e+13
0.120296, 5.15143e+20, 1.99913, 2452.96, -2469.57, 2.12, -0.0122923, 8.21656e+13, 1.82678e+13
0.120484, 5.15144e+20, 1.99913, 2452.5, -2485.94, 2.12, -0.0123714, 8.26711e+13, 1.79915e+13
0.120672, 5.15145e+20, 1.99913, 2452.03, -2502.59, 2.12, -0.0124518, 8.31851e+13, 1.83696e+13
0.12086, 5.15147e+20, 1.99913, 2451.56, -2519.5, 2.12, -0.0125335, 8.37068e+13, 1.81946e+13
0.121048, 5.15148e+20, 1.99913, 2451.08, -2536.68, 2.12, -0.0126165, 8.42367e+13, 1.83239e+13
0.121236, 5.15149e+20, 1.99913, 2450.6, -2554.12, 2.12, -0.0127007, 8.47746e+13, 1.84506e+13
0.121424, 5.15151e+20, 1.99913, 2450.12, -2571.84, 2.12, -0.0127863, 8.53206e+13, 1.82909e+13
0.121612, 5.15152e+20, 1.99913, 2449.63, -2589.66, 2.12, -0.0128723, 8.58694e+13, 1.85968e+13
0.1218, 5.15153e+20, 1.99913, 2449.15, -2607.31, 2.12, -0.0129574, 8.64117e+13, 1.8359e+13
0.121988, 5.15155e+20, 1.99913, 2448.65, -2624.79, 2.12, -0.0130416, 8.69473e+13, 1.8565e+13
0.122176, 5.15156e+20, 1.99913, 2448.16, -2642.09, 2.12, -0.0131249, 8.74762e+13, 1.87046e+13
0.122364, 5.15158e+20, 1.99913, 2447.66, -2659.21, 2.12, -0.0132072, 8.79983e+13, 1.84252e+13
0.122552, 5.15159e+20, 1.99913, 2447.16, -2676.16, 2.12, -0.0132887, 8.85138e+13, 1.88831e+13
0.122739, 5.15161e+20, 1.99913, 2446.66, -2692.93, 2.12, -0.0133691, 8.90226e+13, 1.84523e+13
0.122927, 5.15163e+20, 1.99913, 2446.15, -2709.53, 2.12, -0.0134487, 8.95246e+13, 1.8893e+13
0.123115, 5.15166e+20, 1.99913, 2445.64, -2725.94, 2.12, -0.0135272, 9.00201e+13, 1.90973e+13
0.123303, 5.15169e+20, 1.99913, 2445.12, -2742.18, 2.12, -0.0136049, 9.05088e+13, 1.82302e+13
0.123491, 5.15172e+20, 1.99913, 2444.61, -2758.25, 2.12, -0.0136816, 9.09909e+13, 1.93466e+13
0.123679, 5.15175e+20, 1.99913, 2444.09, -2774.24, 2.12, -0.0137579, 9.14699e+13, 1.85057e+13
0.123867, 5.15179e+20, 1.99913, 2443.56, -2791.45, 2.12, -0.0138402, 9.19881e+13, 1.92241e+13
0.124055, 5.15183e+20, 1.99913, 2443.04, -2810.27, 2.12, -0.0139304, 9.25585e+13, 1.95665e+13
0.124243, 5.15187e+20, 1.99913, 2442.51, -2830.71, 2.12, -0.0140286, 9.3181e+13, 1.80303e+13
0.124431, 5.15192e+20, 1.99913, 2441.97, -2852.75, 2.12, -0.0141346, 9.38553e+13, 1.99081e+13
0.124619, 5.15196e+20, 1.99913, 2441.43, -2876.4, 2.12, -0.0142485, 9.45812e+13, 1.84323e+13
0.124807, 5.15199e+20, 1.99913, 2440.89, -2901.66, 2.12, -0.0143703, 9.53586e+13, 1.96581e+13
0.124995, 5.15203e+20, 1.99913, 2440.34, -2928.52, 2.12, -0.0145, 9.61874e+13, 1.99295e+13
0.125183, 5.15206e+20, 1.99913, 2439.79, -2956.99, 2.12, -0.0146376, 9.70676e+13, 1.74398e+13
0.125371, 5.15208e+20, 1.99913, 2439.23, -2987.07, 2.12, -0.0147831, 9.79989e+13, 1.99226e+13
0.125559, 5.15209e+20, 1.99913, 2438.67, -3018.76, 2.12, -0.0149364, 9.89813e+13, 1.87152e+13
0.125747, 5.15209e+20, 1.99913, 2438.1, -3052.06, 2.12, -0.0150976, 1.00015e+14, 1.97592e+13
0.125935, 5.15208e+20, 1.99913, 2437.52, -3085.26, 2.12, -0.0152583, 1.01043e+14, 2.03126e+13
0.126123, 5.15206e+20, 1.99913, 2436.94, -3115.18, 2.12, -0.0154026, 1.01962e+14, 1.93703e+13
0.126311, 5.15202e+20, 1.99913, 2436.35, -3141.75, 2.12, -0.0155303, 1.02769e+14, 1.9288e+13
