# x [cm], ne [cm-3], Z, T [eV], gradT, cLogei, Knx, Qlocx [W/cm2], Qx [W/cm2]
0.0847711, 5.05264e+20, 1.99915, 2508.66, -1045.72, 1.9, -0.00605575, 4.10622e+13, 1.67534e+13
0.084959, 5.05348e+20, 1.99915, 2508.46, -1049.09, 1.9, -0.00607375, 4.11864e+13, 1.99323e+13
0.085147, 5.05433e+20, 1.99915, 2508.26, -1052.47, 1.9, -0.00609185, 4.13111e+13, 1.39743e+13
0.085335, 5.05518e+20, 1.99915, 2508.06, -1055.87, 1.9, -0.00611003, 4.14364e+13, 1.98106e+13
0.0855229, 5.05602e+20, 1.99915, 2507.87, -1059.29, 1.9, -0.0061283, 4.15623e+13, 1.90388e+13
0.0857109, 5.05686e+20, 1.99915, 2507.67, -1062.73, 1.9, -0.00614666, 4.16888e+13, 1.7652e+13
0.0858988, 5.0577e+20, 1.99915, 2507.47, -1066.18, 1.9, -0.00616512, 4.18159e+13, 1.97336e+13
0.0860868, 5.05854e+20, 1.99915, 2507.27, -1069.65, 1.9, -0.00618366, 4.19436e+13, 1.67832e+13
0.0862748, 5.05938e+20, 1.99915, 2507.06, -1073.14, 1.9, -0.00620229, 4.20719e+13, 1.89464e+13
0.0864627, 5.06022e+20, 1.99915, 2506.86, -1076.64, 1.9, -0.00622101, 4.22008e+13, 1.88621e+13
0.0866507, 5.06106e+20, 1.99915, 2506.66, -1080.16, 1.9, -0.00623982, 4.23303e+13, 1.85381e+13
0.0868387, 5.0619e+20, 1.99915, 2506.46, -1083.7, 1.9, -0.00625872, 4.24604e+13, 1.84578e+13
0.0870266, 5.06274e+20, 1.99915, 2506.25, -1087.27, 1.9, -0.00627775, 4.25913e+13, 2.12794e+13
0.0872146, 5.06357e+20, 1.99915, 2506.05, -1090.86, 1.9, -0.00629695, 4.27234e+13, 1.79419e+13
0.0874025, 5.06441e+20, 1.99915, 2505.84, -1094.48, 1.9, -0.00631631, 4.28565e+13, 1.85491e+13
0.0875905, 5.06524e+20, 1.99915, 2505.64, -1098.14, 1.9, -0.00633584, 4.29908e+13, 1.98005e+13
0.0877785, 5.06607e+20, 1.99915, 2505.43, -1101.83, 1.9, -0.00635554, 4.31262e+13, 1.75908e+13
0.0879664, 5.0669e+20, 1.99915, 2505.22, -1105.54, 1.9, -0.0063754, 4.32627e+13, 2.45334e+13
0.0881544, 5.06773e+20, 1.99915, 2505.01, -1109.28, 1.9, -0.00639542, 4.34002e+13, 1.70849e+13
0.0883424, 5.06855e+20, 1.99915, 2504.8, -1113.06, 1.9, -0.0064156, 4.35388e+13, 1.78204e+13
0.0885303, 5.06938e+20, 1.99915, 2504.59, -1116.87, 1.9, -0.00643596, 4.36786e+13, 2.13087e+13
0.0887183, 5.0702e+20, 1.99915, 2504.38, -1120.7, 1.9, -0.00645647, 4.38194e+13, 1.71578e+13
0.0889062, 5.07101e+20, 1.99915, 2504.17, -1124.57, 1.9, -0.00647715, 4.39613e+13, 2.65922e+13
0.0890942, 5.07183e+20, 1.99915, 2503.96, -1128.46, 1.9, -0.00649798, 4.41041e+13, 1.69995e+13
0.0892822, 5.07264e+20, 1.99915, 2503.75, -1132.36, 1.9, -0.00651883, 4.42471e+13, 1.79559e+13
0.0894701, 5.07345e+20, 1.99915, 2503.54, -1136.26, 1.9, -0.00653968, 4.439e+13, 2.13733e+13
0.0896581, 5.07426e+20, 1.99915, 2503.32, -1140.16, 1.9, -0.00656054, 4.4533e+13, 1.73105e+13
0.0898461, 5.07507e+20, 1.99915, 2503.11, -1144.07, 1.9, -0.00658139, 4.46759e+13, 2.60828e+13
0.090034, 5.07587e+20, 1.99915, 2502.89, -1147.97, 1.9, -0.00660224, 4.48188e+13, 1.74561e+13
0.090222, 5.07668e+20, 1.99915, 2502.68, -1151.88, 1.9, -0.0066231, 4.49617e+13, 1.81313e+13
0.0904099, 5.0775e+20, 1.99915, 2502.46, -1155.79, 1.9, -0.00664394, 4.51046e+13, 2.17565e+13
0.0905979, 5.07831e+20, 1.99915, 2502.24, -1159.7, 1.9, -0.00666479, 4.52474e+13, 1.77801e+13
0.0907859, 5.07913e+20, 1.99915, 2502.02, -1163.62, 1.9, -0.00668562, 4.53903e+13, 2.56755e+13
0.0909738, 5.07995e+20, 1.99915, 2501.8, -1167.54, 1.9, -0.00670646, 4.55331e+13, 1.81219e+13
0.0911618, 5.08078e+20, 1.99915, 2501.58, -1171.45, 1.9, -0.00672728, 4.56759e+13, 1.88864e+13
0.0913498, 5.08161e+20, 1.99915, 2501.36, -1175.38, 1.9, -0.00674811, 4.58188e+13, 2.11133e+13
0.0915377, 5.08245e+20, 1.99914, 2501.14, -1179.31, 1.9, -0.00676897, 4.59619e+13, 1.817e+13
0.0917257, 5.0833e+20, 1.99914, 2500.92, -1183.25, 1.9, -0.00678984, 4.61052e+13, 2.52795e+13
0.0919136, 5.08415e+20, 1.99914, 2500.7, -1187.2, 1.9, -0.00681074, 4.62487e+13, 1.81309e+13
0.0921016, 5.08501e+20, 1.99914, 2500.47, -1191.15, 1.9, -0.00683165, 4.63923e+13, 1.91636e+13
0.0922896, 5.08588e+20, 1.99914, 2500.25, -1195.11, 1.9, -0.00685259, 4.65362e+13, 2.18439e+13
0.0924775, 5.08676e+20, 1.99914, 2500.02, -1199.08, 1.9, -0.00687354, 4.66802e+13, 1.91326e+13
0.0926655, 5.08765e+20, 1.99914, 2499.8, -1203.06, 1.9, -0.00689451, 4.68245e+13, 1.95116e+13
0.0928535, 5.08854e+20, 1.99914, 2499.57, -1207.04, 1.9, -0.0069155, 4.69689e+13, 2.04143e+13
0.0930414, 5.08944e+20, 1.99914, 2499.35, -1211.03, 1.9, -0.00693651, 4.71135e+13, 2.04244e+13
0.0932294, 5.09036e+20, 1.99914, 2499.12, -1215.03, 1.9, -0.00695754, 4.72583e+13, 2.04224e+13
0.0934173, 5.09128e+20, 1.99914, 2498.89, -1219.04, 1.9, -0.0069786, 4.74034e+13, 2.04833e+13
0.0936053, 5.09221e+20, 1.99914, 2498.66, -1223.09, 1.9, -0.00699982, 4.75498e+13, 2.10389e+13
0.0937933, 5.09315e+20, 1.99914, 2498.43, -1227.17, 1.9, -0.00702125, 4.76975e+13, 2.07143e+13
0.0939812, 5.0941e+20, 1.99914, 2498.2, -1231.29, 1.9, -0.00704288, 4.78468e+13, 2.0712e+13
0.0941692, 5.09506e+20, 1.99914, 2497.97, -1235.46, 1.9, -0.00706471, 4.79974e+13, 2.07615e+13
0.0943572, 5.09602e+20, 1.99914, 2497.73, -1239.66, 1.9, -0.00708675, 4.81496e+13, 2.08338e+13
0.0945451, 5.09699e+20, 1.99914, 2497.5, -1243.91, 1.9, -0.007109, 4.83032e+13, 2.08544e+13
0.0947331, 5.09797e+20, 1.99914, 2497.27, -1248.19, 1.9, -0.00713145, 4.84582e+13, 2.09717e+13
0.094921, 5.09895e+20, 1.99914, 2497.03, -1252.52, 1.9, -0.00715411, 4.86146e+13, 2.09908e+13
0.095109, 5.09994e+20, 1.99914, 2496.79, -1256.88, 1.9, -0.007177, 4.87727e+13, 2.10914e+13
0.095297, 5.10092e+20, 1.99914, 2496.56, -1261.29, 1.9, -0.00720008, 4.8932e+13, 2.1081e+13
0.0954849, 5.10192e+20, 1.99914, 2496.32, -1265.74, 1.9, -0.00722336, 4.90928e+13, 2.12311e+13
0.0956729, 5.10291e+20, 1.99914, 2496.08, -1270.22, 1.9, -0.00724687, 4.92551e+13, 2.12106e+13
0.0958609, 5.1039e+20, 1.99914, 2495.84, -1274.75, 1.9, -0.00727059, 4.94189e+13, 2.12607e+13
0.0960488, 5.1049e+20, 1.99914, 2495.6, -1279.32, 1.9, -0.00729454, 4.95842e+13, 2.14027e+13
0.0962368, 5.1059e+20, 1.99914, 2495.36, -1283.94, 1.9, -0.00731872, 4.9751e+13, 2.13419e+13
0.0964247, 5.10689e+20, 1.99914, 2495.12, -1288.59, 1.9, -0.00734312, 4.99194e+13, 2.15389e+13
0.0966127, 5.10789e+20, 1.99914, 2494.88, -1293.29, 1.9, -0.00736774, 5.00892e+13, 2.14767e+13
0.0968007, 5.10889e+20, 1.99914, 2494.63, -1298.04, 1.9, -0.00739259, 5.02606e+13, 2.15284e+13
0.0969886, 5.10989e+20, 1.99914, 2494.39, -1302.82, 1.9, -0.00741766, 5.04335e+13, 2.16785e+13
0.0971766, 5.11088e+20, 1.99914, 2494.14, -1307.65, 1.9, -0.00744296, 5.06079e+13, 2.16013e+13
0.0973645, 5.11187e+20, 1.99914, 2493.9, -1312.52, 1.9, -0.00746849, 5.07838e+13, 2.18308e+13
0.0975525, 5.11286e+20, 1.99914, 2493.65, -1317.43, 1.9, -0.00749424, 5.09613e+13, 2.17416e+13
0.0977405, 5.11385e+20, 1.99914, 2493.4, -1322.38, 1.9, -0.00752023, 5.11402e+13, 2.18104e+13
0.0979284, 5.11484e+20, 1.99914, 2493.15, -1327.39, 1.9, -0.00754649, 5.1321e+13, 2.19795e+13
0.0981164, 5.11582e+20, 1.99914, 2492.9, -1332.45, 1.9, -0.00757304, 5.15037e+13, 2.18845e+13
0.0983044, 5.1168e+20, 1.99914, 2492.65, -1337.56, 1.9, -0.00759988, 5.16883e+13, 2.21294e+13
0.0984923, 5.11777e+20, 1.99914, 2492.4, -1342.73, 1.9, -0.00762702, 5.18749e+13, 2.20313e+13
0.0986803, 5.11874e+20, 1.99914, 2492.15, -1347.95, 1.9, -0.00765445, 5.20634e+13, 2.20992e+13
0.0988682, 5.1197e+20, 1.99914, 2491.89, -1353.23, 1.9, -0.00768218, 5.22538e+13, 2.22433e+13
0.0990562, 5.12066e+20, 1.99914, 2491.64, -1358.55, 1.9, -0.00771019, 5.24461e+13, 2.21872e+13
0.0992442, 5.12161e+20, 1.99914, 2491.38, -1363.93, 1.9, -0.00773849, 5.26403e+13, 2.23863e+13
0.0994321, 5.12256e+20, 1.99914, 2491.13, -1369.37, 1.9, -0.00776709, 5.28364e+13, 2.23462e+13
0.0996201, 5.12349e+20, 1.99914, 2490.87, -1374.85, 1.9, -0.00779598, 5.30344e+13, 2.24042e+13
0.0998081, 5.12442e+20, 1.99914, 2490.61, -1380.4, 1.9, -0.00782517, 5.32344e+13, 2.24945e+13
0.099996, 5.12534e+20, 1.99914, 2490.35, -1385.99, 1.9, -0.00785468, 5.34363e+13, 2.24922e+13
0.100184, 5.12626e+20, 1.99914, 2490.09, -1391.66, 1.9, -0.00788456, 5.36407e+13, 2.26143e+13
0.100372, 5.12716e+20, 1.99914, 2489.83, -1397.39, 1.9, -0.0079148, 5.38475e+13, 2.26557e+13
0.10056, 5.12805e+20, 1.99914, 2489.56, -1403.19, 1.9, -0.00794542, 5.40566e+13, 2.26842e+13
0.100748, 5.12893e+20, 1.99914, 2489.3, -1409.05, 1.9, -0.00797641, 5.42681e+13, 2.2796e+13
0.100936, 5.12981e+20, 1.99914, 2489.03, -1414.99, 1.9, -0.00800777, 5.44821e+13, 2.27918e+13
0.101124, 5.13067e+20, 1.99914, 2488.77, -1420.98, 1.9, -0.00803951, 5.46984e+13, 2.28957e+13
0.101312, 5.13152e+20, 1.99914, 2488.5, -1427.05, 1.9, -0.00807161, 5.4917e+13, 2.29392e+13
0.1015, 5.13235e+20, 1.99914, 2488.23, -1433.18, 1.9, -0.00810409, 5.51381e+13, 2.29895e+13
0.101688, 5.13318e+20, 1.99914, 2487.96, -1439.38, 1.9, -0.00813695, 5.53615e+13, 2.30899e+13
0.101876, 5.13399e+20, 1.99914, 2487.69, -1445.64, 1.9, -0.00817018, 5.55872e+13, 2.30109e+13
0.102064, 5.13478e+20, 1.99914, 2487.42, -1451.97, 1.9, -0.00820378, 5.58154e+13, 2.32419e+13
0.102252, 5.13557e+20, 1.99914, 2487.14, -1458.37, 1.9, -0.0082378, 5.60461e+13, 2.3129e+13
0.10244, 5.13633e+20, 1.99914, 2486.87, -1464.86, 1.9, -0.00827227, 5.62797e+13, 2.31427e+13
0.102627, 5.13709e+20, 1.99914, 2486.59, -1471.41, 1.9, -0.00830713, 5.65158e+13, 2.35071e+13
0.102815, 5.13782e+20, 1.99914, 2486.32, -1478.04, 1.9, -0.00834242, 5.67545e+13, 2.31088e+13
0.103003, 5.13855e+20, 1.99914, 2486.04, -1484.74, 1.9, -0.00837813, 5.69959e+13, 2.38421e+13
0.103191, 5.13925e+20, 1.99914, 2485.76, -1491.51, 1.9, -0.00841426, 5.72399e+13, 2.31626e+13
0.103379, 5.13994e+20, 1.99914, 2485.48, -1498.37, 1.9, -0.00845082, 5.74866e+13, 2.31937e+13
0.103567, 5.14061e+20, 1.99914, 2485.19, -1505.29, 1.9, -0.00848781, 5.77359e+13, 2.42785e+13
0.103755, 5.14127e+20, 1.99914, 2484.91, -1512.29, 1.9, -0.00852522, 5.79878e+13, 2.31191e+13
0.103943, 5.14191e+20, 1.99914, 2484.63, -1519.37, 1.9, -0.00856305, 5.82424e+13, 2.46897e+13
0.104131, 5.14253e+20, 1.99914, 2484.34, -1526.51, 1.9, -0.00860132, 5.84996e+13, 2.31163e+13
0.104319, 5.14313e+20, 1.99914, 2484.05, -1533.75, 1.9, -0.00864009, 5.876e+13, 2.31901e+13
0.104507, 5.14371e+20, 1.99914, 2483.76, -1541.11, 1.9, -0.00867954, 5.90247e+13, 2.49656e+13
0.104695, 5.14427e+20, 1.99914, 2483.47, -1548.59, 1.9, -0.00871967, 5.92937e+13, 2.30219e+13
0.104883, 5.14482e+20, 1.99914, 2483.18, -1556.18, 1.9, -0.00876049, 5.9567e+13, 2.58491e+13
0.105071, 5.14534e+20, 1.99914, 2482.89, -1563.9, 1.9, -0.00880198, 5.98446e+13, 2.29733e+13
0.105259, 5.14584e+20, 1.99914, 2482.59, -1571.73, 1.9, -0.00884416, 6.01265e+13, 2.30295e+13
0.105447, 5.14631e+20, 1.99914, 2482.3, -1579.68, 1.9, -0.00888703, 6.04127e+13, 2.61299e+13
0.105635, 5.14676e+20, 1.99914, 2482, -1587.75, 1.9, -0.00893059, 6.07031e+13, 2.27766e+13
0.105823, 5.14718e+20, 1.99914, 2481.7, -1595.94, 1.9, -0.00897483, 6.09979e+13, 2.65978e+13
0.106011, 5.14758e+20, 1.99914, 2481.4, -1604.26, 1.9, -0.0090198, 6.12971e+13, 2.3047e+13
0.106199, 5.14795e+20, 1.99914, 2481.1, -1612.68, 1.9, -0.00906543, 6.16003e+13, 2.30594e+13
0.106387, 5.1483e+20, 1.99914, 2480.79, -1621.23, 1.9, -0.00911173, 6.19078e+13, 2.66387e+13
0.106575, 5.14861e+20, 1.99914, 2480.49, -1629.85, 1.9, -0.00915849, 6.22177e+13, 2.25743e+13
0.106763, 5.1489e+20, 1.99914, 2480.18, -1638.53, 1.9, -0.00920561, 6.25297e+13, 2.75566e+13
0.106951, 5.14916e+20, 1.99914, 2479.87, -1647.27, 1.9, -0.00925309, 6.28437e+13, 2.29986e+13
0.107139, 5.1494e+20, 1.99914, 2479.56, -1656.07, 1.9, -0.00930094, 6.31597e+13, 2.30156e+13
0.107327, 5.14961e+20, 1.99914, 2479.25, -1664.93, 1.9, -0.00934915, 6.34777e+13, 2.8252e+13
0.107515, 5.1498e+20, 1.99914, 2478.94, -1673.85, 1.9, -0.00939772, 6.37977e+13, 2.31132e+13
0.107702, 5.14997e+20, 1.99914, 2478.62, -1682.84, 1.9, -0.00944664, 6.41197e+13, 2.74829e+13
0.10789, 5.15012e+20, 1.99914, 2478.3, -1691.88, 1.9, -0.00949593, 6.44437e+13, 2.38528e+13
0.108078, 5.15025e+20, 1.99914, 2477.98, -1700.99, 1.9, -0.00954556, 6.47697e+13, 2.43356e+13
0.108266, 5.15036e+20, 1.99914, 2477.66, -1710.15, 1.9, -0.00959555, 6.50977e+13, 2.6728e+13
0.108454, 5.15045e+20, 1.99914, 2477.34, -1719.38, 1.9, -0.00964589, 6.54276e+13, 2.3994e+13
0.108642, 5.15053e+20, 1.99914, 2477.02, -1728.66, 1.9, -0.00969653, 6.57592e+13, 2.61988e+13
0.10883, 5.15059e+20, 1.99914, 2476.69, -1737.97, 1.9, -0.00974736, 6.60916e+13, 2.49431e+13
0.109018, 5.15064e+20, 1.99914, 2476.36, -1747.31, 1.9, -0.00979837, 6.6425e+13, 2.45259e+13
0.109206, 5.15068e+20, 1.99914, 2476.03, -1756.69, 1.9, -0.00984957, 6.67593e+13, 2.70613e+13
0.109394, 5.15071e+20, 1.99914, 2475.7, -1766.1, 1.9, -0.00990095, 6.70945e+13, 2.53792e+13
0.109582, 5.15073e+20, 1.99914, 2475.37, -1775.55, 1.9, -0.00995251, 6.74306e+13, 2.61376e+13
0.10977, 5.15075e+20, 1.99914, 2475.04, -1785.03, 1.9, -0.0100043, 6.77677e+13, 2.63148e+13
0.109958, 5.15076e+20, 1.99914, 2474.7, -1794.54, 1.9, -0.0100562, 6.81056e+13, 2.65585e+13
0.110146, 5.15077e+20, 1.99914, 2474.36, -1804.08, 1.9, -0.0101082, 6.84443e+13, 2.45376e+13
0.110334, 5.15078e+20, 1.99914, 2474.02, -1813.65, 1.9, -0.0101605, 6.87839e+13, 2.75364e+13
0.110522, 5.15079e+20, 1.99914, 2473.68, -1823.26, 1.9, -0.0102129, 6.91244e+13, 2.35195e+13
0.11071, 5.1508e+20, 1.99914, 2473.34, -1832.9, 1.9, -0.0102655, 6.94659e+13, 2.83283e+13
0.110898, 5.15081e+20, 1.99914, 2472.99, -1842.63, 1.9, -0.0103185, 6.98103e+13, 2.88249e+13
0.111086, 5.15082e+20, 1.99914, 2472.64, -1852.46, 1.9, -0.010372, 7.01581e+13, 2.1925e+13
0.111274, 5.15084e+20, 1.99914, 2472.29, -1862.39, 1.9, -0.0104261, 7.05092e+13, 3.07188e+13
0.111462, 5.15086e+20, 1.99914, 2471.94, -1872.42, 1.9, -0.0104807, 7.08638e+13, 2.16344e+13
0.11165, 5.15088e+20, 1.99914, 2471.59, -1882.55, 1.9, -0.0105359, 7.12218e+13, 3.01302e+13
0.111838, 5.1509e+20, 1.99914, 2471.24, -1892.78, 1.9, -0.0105916, 7.15831e+13, 3.11497e+13
0.112026, 5.15092e+20, 1.99914, 2470.88, -1903.11, 1.9, -0.0106478, 7.19478e+13, 1.96729e+13
0.112214, 5.15094e+20, 1.99914, 2470.52, -1913.54, 1.9, -0.0107046, 7.23159e+13, 3.3639e+13
0.112402, 5.15096e+20, 1.99914, 2470.16, -1924.07, 1.9, -0.0107619, 7.26874e+13, 1.8732e+13
0.11259, 5.15098e+20, 1.99914, 2469.8, -1934.71, 1.9, -0.0108197, 7.30621e+13, 3.2317e+13
0.112777, 5.151e+20, 1.99914, 2469.43, -1945.44, 1.9, -0.0108781, 7.34403e+13, 3.34111e+13
0.112965, 5.15102e+20, 1.99914, 2469.07, -1956.27, 1.9, -0.010937, 7.38218e+13, 1.41008e+13
0.113153, 5.15104e+20, 1.99914, 2468.7, -1967.2, 1.9, -0.0109964, 7.42066e+13, 3.44962e+13
0.113341, 5.15105e+20, 1.99914, 2468.33, -1978.24, 1.9, -0.0110564, 7.4595e+13, 1.90429e+13
0.113529, 5.15107e+20, 1.99914, 2467.95, -1989.37, 1.9, -0.011117, 7.49865e+13, 3.17482e+13
0.113717, 5.15108e+20, 1.99914, 2467.58, -2000.61, 1.9, -0.011178, 7.53813e+13, 3.11329e+13
0.113905, 5.15109e+20, 1.99914, 2467.2, -2011.94, 1.9, -0.0112396, 7.57795e+13, 1.84182e+13
0.114093, 5.1511e+20, 1.99913, 2466.82, -2023.38, 1.9, -0.0113017, 7.61809e+13, 3.20637e+13
0.114281, 5.15111e+20, 1.99913, 2466.44, -2034.92, 1.9, -0.0113644, 7.65857e+13, 2.30939e+13
0.114469, 5.15112e+20, 1.99913, 2466.06, -2046.55, 1.9, -0.0114276, 7.69937e+13, 3.00343e+13
0.114657, 5.15113e+20, 1.99913, 2465.67, -2058.29, 1.9, -0.0114913, 7.7405e+13, 3.31876e+13
0.114845, 5.15114e+20, 1.99913, 2465.28, -2070.13, 1.9, -0.0115555, 7.78196e+13, 2.7408e+13
0.115033, 5.15115e+20, 1.99913, 2464.89, -2082.07, 1.9, -0.0116203, 7.82375e+13, 2.58967e+13
0.115221, 5.15116e+20, 1.99913, 2464.5, -2094.13, 1.9, -0.0116858, 7.86595e+13, 3.08917e+13
0.115409, 5.15117e+20, 1.99913, 2464.11, -2106.33, 1.9, -0.011752, 7.9086e+13, 2.63942e+13
0.115597, 5.15118e+20, 1.99913, 2463.71, -2118.66, 1.9, -0.0118188, 7.95168e+13, 2.72843e+13
0.115785, 5.15119e+20, 1.99913, 2463.31, -2131.12, 1.9, -0.0118864, 7.99519e+13, 2.95559e+13
0.115973, 5.1512e+20, 1.99913, 2462.91, -2143.7, 1.9, -0.0119546, 8.03914e+13, 2.76452e+13
0.116161, 5.15121e+20, 1.99913, 2462.5, -2156.42, 1.9, -0.0120235, 8.08353e+13, 2.90491e+13
0.116349, 5.15121e+20, 1.99913, 2462.1, -2169.28, 1.9, -0.0120932, 8.12834e+13, 2.74816e+13
0.116537, 5.15122e+20, 1.99913, 2461.69, -2182.26, 1.9, -0.0121635, 8.17359e+13, 2.78685e+13
0.116725, 5.15123e+20, 1.99913, 2461.28, -2195.37, 1.9, -0.0122345, 8.21927e+13, 2.88111e+13
0.116913, 5.15124e+20, 1.99913, 2460.86, -2208.61, 1.9, -0.0123062, 8.26538e+13, 2.80186e+13
0.117101, 5.15125e+20, 1.99913, 2460.45, -2222, 1.9, -0.0123787, 8.31194e+13, 2.86481e+13
0.117289, 5.15126e+20, 1.99913, 2460.03, -2235.5, 1.9, -0.0124518, 8.35889e+13, 2.83454e+13
0.117477, 5.15127e+20, 1.99913, 2459.61, -2249.11, 1.9, -0.0125254, 8.4062e+13, 2.83985e+13
0.117664, 5.15128e+20, 1.99913, 2459.18, -2262.85, 1.9, -0.0125997, 8.45389e+13, 2.87806e+13
0.117852, 5.15128e+20, 1.99913, 2458.75, -2276.7, 1.9, -0.0126746, 8.50195e+13, 2.87396e+13
0.11804, 5.15129e+20, 1.99913, 2458.33, -2290.67, 1.9, -0.0127502, 8.55038e+13, 2.88264e+13
0.118228, 5.1513e+20, 1.99913, 2457.89, -2304.75, 1.9, -0.0128263, 8.59918e+13, 2.87822e+13
0.118416, 5.15131e+20, 1.99913, 2457.46, -2318.96, 1.9, -0.012903, 8.64834e+13, 2.89635e+13
0.118604, 5.15132e+20, 1.99913, 2457.02, -2333.28, 1.9, -0.0129803, 8.69788e+13, 2.88198e+13
0.118792, 5.15133e+20, 1.99913, 2456.58, -2347.71, 1.9, -0.0130583, 8.74777e+13, 2.91222e+13
0.11898, 5.15134e+20, 1.99913, 2456.14, -2362.26, 1.9, -0.0131368, 8.79803e+13, 2.89952e+13
0.119168, 5.15135e+20, 1.99913, 2455.69, -2376.93, 1.9, -0.013216, 8.84866e+13, 2.91751e+13
0.119356, 5.15136e+20, 1.99913, 2455.25, -2391.73, 1.9, -0.0132958, 8.89968e+13, 2.92976e+13
0.119544, 5.15138e+20, 1.99913, 2454.79, -2406.76, 1.9, -0.0133769, 8.9515e+13, 2.92123e+13
0.119732, 5.15139e+20, 1.99913, 2454.34, -2422.06, 1.9, -0.0134594, 9.00423e+13, 2.94394e+13
0.11992, 5.1514e+20, 1.99913, 2453.88, -2437.63, 1.9, -0.0135433, 9.05789e+13, 2.94236e+13
0.120108, 5.15141e+20, 1.99913, 2453.42, -2453.46, 1.9, -0.0136287, 9.11247e+13, 2.9487e+13
0.120296, 5.15143e+20, 1.99913, 2452.96, -2469.57, 1.9, -0.0137156, 9.16796e+13, 2.96255e+13
0.120484, 5.15144e+20, 1.99913, 2452.5, -2485.94, 1.9, -0.0138038, 9.22436e+13, 2.9641e+13
0.120672, 5.15145e+20, 1.99913, 2452.03, -2502.59, 1.9, -0.0138936, 9.2817e+13, 2.97194e+13
0.12086, 5.15147e+20, 1.99913, 2451.56, -2519.5, 1.9, -0.0139848, 9.33992e+13, 2.98264e+13
0.121048, 5.15148e+20, 1.99913, 2451.08, -2536.68, 1.9, -0.0140773, 9.39904e+13, 2.98246e+13
0.121236, 5.15149e+20, 1.99913, 2450.6, -2554.12, 1.9, -0.0141713, 9.45907e+13, 2.9878e+13
0.121424, 5.15151e+20, 1.99913, 2450.12, -2571.84, 1.9, -0.0142668, 9.51999e+13, 3.02197e+13
0.121612, 5.15152e+20, 1.99913, 2449.63, -2589.66, 1.9, -0.0143628, 9.58122e+13, 3.00137e+13
0.1218, 5.15153e+20, 1.99913, 2449.15, -2607.31, 1.9, -0.0144578, 9.64173e+13, 3.03212e+13
0.121988, 5.15155e+20, 1.99913, 2448.65, -2624.79, 1.9, -0.0145517, 9.70149e+13, 3.01356e+13
0.122176, 5.15156e+20, 1.99913, 2448.16, -2642.09, 1.9, -0.0146446, 9.7605e+13, 3.01626e+13
0.122364, 5.15158e+20, 1.99913, 2447.66, -2659.21, 1.9, -0.0147365, 9.81876e+13, 3.07197e+13
0.122552, 5.15159e+20, 1.99913, 2447.16, -2676.16, 1.9, -0.0148273, 9.87627e+13, 3.03084e+13
0.122739, 5.15161e+20, 1.99913, 2446.66, -2692.93, 1.9, -0.0149171, 9.93304e+13, 3.08095e+13
0.122927, 5.15163e+20, 1.99913, 2446.15, -2709.53, 1.9, -0.0150059, 9.98907e+13, 3.04808e+13
0.123115, 5.15166e+20, 1.99913, 2445.64, -2725.94, 1.9, -0.0150936, 1.00443e+14, 3.04811e+13
0.123303, 5.15169e+20, 1.99913, 2445.12, -2742.18, 1.9, -0.0151802, 1.00989e+14, 3.12226e+13
0.123491, 5.15172e+20, 1.99913, 2444.61, -2758.25, 1.9, -0.0152658, 1.01527e+14, 3.06463e+13
0.123679, 5.15175e+20, 1.99913, 2444.09, -2774.24, 1.9, -0.015351, 1.02061e+14, 3.11881e+13
0.123867, 5.15179e+20, 1.99913, 2443.56, -2791.45, 1.9, -0.0154428, 1.02639e+14, 3.08876e+13
0.124055, 5.15183e+20, 1.99913, 2443.04, -2810.27, 1.9, -0.0155434, 1.03276e+14, 3.0871e+13
0.124243, 5.15187e+20, 1.99913, 2442.51, -2830.71, 1.9, -0.0156529, 1.0397e+14, 3.15447e+13
0.124431, 5.15192e+20, 1.99913, 2441.97, -2852.75, 1.9, -0.0157713, 1.04723e+14, 3.09683e+13
0.124619, 5.15196e+20, 1.99913, 2441.43, -2876.4, 1.9, -0.0158984, 1.05533e+14, 3.15811e+13
0.124807, 5.15199e+20, 1.99913, 2440.89, -2901.66, 1.9, -0.0160343, 1.064e+14, 3.12469e+13
0.124995, 5.15203e+20, 1.99913, 2440.34, -2928.52, 1.9, -0.016179, 1.07325e+14, 3.12512e+13
0.125183, 5.15206e+20, 1.99913, 2439.79, -2956.99, 1.9, -0.0163325, 1.08307e+14, 3.21606e+13
0.125371, 5.15208e+20, 1.99913, 2439.23, -2987.07, 1.9, -0.0164948, 1.09346e+14, 3.14588e+13
0.125559, 5.15209e+20, 1.99913, 2438.67, -3018.76, 1.9, -0.0166659, 1.10442e+14, 3.19284e+13
0.125747, 5.15209e+20, 1.99913, 2438.1, -3052.06, 1.9, -0.0168458, 1.11595e+14, 3.16862e+13
0.125935, 5.15208e+20, 1.99913, 2437.52, -3085.26, 1.9, -0.017025, 1.12742e+14, 3.16273e+13
0.126123, 5.15206e+20, 1.99913, 2436.94, -3115.18, 1.9, -0.0171861, 1.13768e+14, 3.20071e+13
0.126311, 5.15202e+20, 1.99913, 2436.35, -3141.75, 1.9, -0.0173286, 1.14669e+14, 3.20962e+13
0.126499, 5.15196e+20, 1.99913, 2435.76, -3164.96, 1.9, -0.0174526, 1.15446e+14, 3.21255e+13
0.126687, 5.15188e+20, 1.99913, 2435.16, -3184.81, 1.9, -0.017558, 1.16098e+14, 3.2224e+13
